CaseID$,RESP,TIMEZONE,CATTMPT,KEY,FIPSCODE,MSA,CENDIV,REP,PHONETYP,USRCD,CREGION,DENSITY,FORM,SEX,APPBUSH,COUNTRY,BANKREC,REPNEWS,NEWSORG,HARMMAN,CONMOVE,ENVMOVE,SUPREME,REPPARTY,DEMPARTY,UNITED,GAYMAR,GAYLEG,GAYCONST,MARPUSH,ADOPT,BORNHOM,CHANGE,STANAT,MORNPILL,OUTSCRIP,IRAQFOR,ENVILAWS,ENVIVIEW,WARMDEC,WARMER,WARMPROB,WARMACT,WARMHUM,ISPALCON,INFLUCON,POLMAT,BUSHFAIT,RELAM,RELGOBA,RELEAD,LEADGOBA,DEM_REL,REP_REL,CONPUSH,LIBREL,RELCON,REFPILL,CHRISNAT,CHRISTUS,BIBLAW,ABGEN,ABPOSIT,ABMORAL,ABCOMPRO,ABSTANAT,FEDSTEM,STEMCURE,STEMSTAT,GODLAND,ISJESUS,BELGOD,GODEARTH,POWLIFE,EVOFORM,NATSUP,EVOSCI,TEACHPUB,EVOSTAT,RELIGION,RELIGVER,RELDEM,RELDEM_V,BORN,PENTECOS,CHARISMA,LIB_PROG,RIGHTMOV,LEFTMOVE,ATTEND,REL_IMP,SOABORT,SOIRAQ,SOLAHEX,SOHUNPOV,SOSTEM,SOEVOIN,SOLAIM,SOENVIR,SODEATH,FEELBIB,CHRISTON,PRAYTON,PRAYTON2,SECCOM,RETLIFE,TIMEBIB,RETEARTH,AFRETURN,AGE,EDUC,HISPANIC,POPRACE,RACE,MARITAL,PARENT,INCOME,REGIST,REGICERT,PARTY,PARTYLEA,POLVIEW,VOTE04,BUKESE,OWNRENT,EMPLOY,VETERAN,LABOR,ANCESTRY,ANCESTR2,COUNTRB,COUNTRB2,COUNTFA,COUNTFA2,COUNTMO,COUNTMO2,ZIPCODE,CONTACT,LANGUAGE,ENDDATE,DAY,COMMIT,WEIGHT,GAYMAR_C,MARPUSHC,ABORT,I-AGE,I-ATTEND,I-EDUC,I-GENDER,I-INCOME,I-MARITAL
1168,751,4,2,104879,32031,39900,8,66,3,1,4,1,2,1,1,9,1,,1,1,9,8,3,2,4,8,2,2,,1,,,,,3,9,1,2,1,1,2,2,1,1,,,2,9,,,9,,9,1,2,1,3,2,,9,9,,,,,,,,,,,,,,1,9,1,,,1,,11,,2,2,2,1,2,,5,2,,,,,,,,,,2,,,,9,,,,,35,3,2,2,1,1,1,6,2,,1,,3,1,1,2,1,7,4,,,,,,,,,89431,2,1,60708,7,8,1.611,1,2,,3,5,3,1,6,1
1169,754,4,3,103295,4013,38060,8,45,3,1,4,3,2,1,2,2,1,,2,1,4,2,2,3,3,2,2,1,,2,,,,,1,1,2,2,5,1,2,2,1,1,,,1,1,,,1,2,2,1,1,1,2,2,,1,2,,,,,,,,,,,2,,2,1,1,1,,,1, <7:Other religion - Christian (SPECIFY)>:churh of england,11,,2,2,2,2,2,,5,1,,,,,,,,,,2,3,,,2,,,,,38,7,2,2,1,3,2,7,2,,3,9,3,2,,1,1,7,4,,,,,,,,,84044,1,1,60708,7,6,0.733,1,1,,3,5,7,1,7,2
1170,756,2,5,102097,20149,0,4,29,3,3,2,1,1,1,1,1,1,2,,,,,,,,,4,4,1,,4,1,1,1,1,2,1,1,5,,,,,,1,5,2,3,2,2,,,3,1,,,1,2,1,,1,3,2,2,1,1,1,1,1,1,2,1,1,,1,2,,2,1,1,,3,,1,1,9,2,,2,3,1,1,1,9,1,2,1,2,2,2,2,,,,1,2,2,3,2,40,6,2,2,1,1,1,6,1,1,1,,2,1,1,1,1,7,4,,,,,,,,,66549,1,1,60708,7,4,0.545,2,4,2,3,3,6,1,6,1
1171,757,4,3,104574,32031,39900,8,62,3,1,4,1,2,1,2,2,2,,1,1,2,2,2,3,3,3,4,3,2,,,,,,3,4,1,1,3,1,2,2,2,1,,,9,3,,,1,1,2,2,2,1,2,2,,1,1,,,,,,,,,,,,,,2,,1,,,1,,6,,2,2,2,1,2,,2,1,1,1,2,1,2,2,2,2,2,1,2,2,,1,1,1,1,1,51,3,2,2,1,1,1,7,1,1,2,,3,1,2,1,1,7,4,,,,,,,,,89434,2,1,60708,7,3,1.151,3,4,,4,2,3,1,7,1
1172,760,4,3,106593,6037,31100,9,89,0,1,4,5,1,2,1,2,2,2,,,,,,,,,2,2,,2,2,1,2,2,3,2,9,2,5,,,,,,1,3,2,3,1,1,,,3,1,,,2,2,1,,1,1,1,2,1,2,1,2,2,1,9,,,,2,,,1,2,1,,4,,1,1,2,1,,2,2,1,2,2,2,1,2,2,2,1,2,2,,,,1,1,1,2,2,50,3,2,2,1,4,2,7,1,1,1,,2,1,1,1,1,7,4,,,,,,,,,91306,1,1,60708,7,3,1.399,1,1,1,4,2,3,2,7,4
1173,762,4,3,107401,6037,31100,9,100,0,1,4,5,1,2,2,2,2,1,,,,,,,,,2,1,,2,1,1,2,1,2,9,2,2,3,,,,,,4,3,1,9,1,1,,,9,9,,,3,2,1,,2,9,1,2,9,1,2,1,1,9,1,,,,2,,,1,2,1," <7:Other religion - Christian (SPECIFY)>:nothing in particular, christian",7,,2,1,2,2,,2,4,1,,,,,,,,,,2,,,,1,9,1,1,2,44,3,2,2,4,1,2,6,1,1,5,9,9,1,3,2,1,7,4,,,,,,,,,90503,2,1,60708,7,5,2.439,1,1,9,3,4,3,2,6,1
1174,763,4,3,107710,53077,49420,9,104,3,2,4,1,2,2,9,2,2,,9,3,2,1,3,3,3,2,3,3,1,,,,,,2,2,9,2,3,1,1,2,1,9,,,2,3,,,2,2,9,9,9,1,3,2,,1,9,,,,,,,,,,,1,1,,1,2,9,,,1,,7,,1,1,1,2,9,,5,1,,,,,,,,,,1,1,2,,1,2,1,3,2,53,5,2,2,1,1,1,2,1,1,4,9,3,2,,1,3,7,4,,,,,,,,,98948,1,1,60708,7,6,0.545,2,4,,4,5,4,2,2,1
1175,764,4,3,108311,53015,31020,9,112,1,2,4,1,2,2,2,2,2,,1,3,8,8,8,3,2,8,2,1,,1,,,,,2,1,2,3,,9,,2,9,9,,,2,2,,,2,2,2,2,9,1,3,2,,1,9,,,,,,,,,,,,,,1,2,1,,,1,,10, <10:Something else (SPECIFY)>:first christian church,1,1,9,2,2,,4,1,,,,,,,,,,2,1,2,,1,2,1,3,9,48,6,2,2,1,1,2,6,1,1,2,,3,1,2,1,1,2,3,,,,,,,,,98611,2,1,60708,7,5,0.492,1,2,,4,4,6,2,6,1
1176,767,4,3,110183,6001,41860,9,137,1,1,4,4,1,1,2,2,3,3,,,,,,,,,2,2,,2,2,2,1,2,3,2,2,2,1,,,,,,9,,2,2,2,9,,,2,1,,,3,2,2,,2,1,2,3,1,2,2,1,1,9,2,2,,9,1,1,,2,2,1,,3,,2,2,2,1,,2,6,3,,,,,,,,,,9,,,,9,,,,,51,6,2,2,1,2,2,8,2,,3,2,4,2,,2,1,7,4,,,,,,,,,94539,1,1,60708,7,11,0.542,1,1,1,4,6,6,1,9,2
1177,769,4,2,110646,6057,0,9,143,3,3,4,2,1,2,2,2,2,2,,,,,,,,,3,1,2,,2,2,2,2,2,2,2,2,3,,,,,,1,3,1,3,2,2,,,2,1,,,2,2,2,,2,2,1,2,1,2,2,1,2,1,1,,,,1,2,,1,2,1,,4,,1,2,2,1,,2,2,1,2,2,2,1,2,1,2,2,2,2,,,,1,2,2,3,2,68,7,2,2,1,4,2,6,1,1,1,,3,1,1,1,3,7,4,,,,,,,,,95946,2,1,60708,7,3,0.497,3,4,1,5,2,7,2,6,4
1178,770,3,3,104490,35003,0,8,61,1,3,4,1,2,2,2,2,2,,1,2,3,3,3,3,3,3,9,2,,,,,,,2,2,2,1,1,1,1,1,1,1,,,1,9,,,3,2,2,2,1,1,2,2,,1,2,,,,,,,,,,,,,,1,2,1,,,1,,6,,1,2,2,1,2,,4,1,,,,,,,,,,2,2,2,,1,2,2,3,1,75,5,2,2,1,1,2,5,1,1,2,,3,1,1,1,3,2,4,,,,,,,,,85705,1,1,60708,7,5,0.492,5,5,,5,4,4,2,4,1
1179,771,4,4,109139,6073,41740,9,123,1,2,4,3,2,2,1,2,2,,2,1,5,2,2,2,3,2,4,1,1,,,,,,1,1,1,2,3,1,1,1,1,1,,,1,3,,,1,1,1,1,2,2,2,2,,1,1,,,,,,,,,,,,,,2,,1,,,1,,3,,2,2,2,2,2,,5,1,,,,,,,,,,1,2,2,,1,1,1,1,1,57,6,2,2,1,2,2,4,1,1,1,,2,2,,2,1,7,4,,,,,,,,,92071,1,1,60708,7,6,0.492,2,4,,4,5,6,2,4,2
1180,776,4,3,100505,4019,46060,8,7,3,2,4,1,1,2,2,2,3,2,,,,,,,,,9,2,,,4,9,2,2,3,9,2,1,1,,,,,,9,,2,2,3,9,,,1,2,,,3,2,2,,9,4,2,3,2,1,3,1,1,9,9,1,1,,1,9,,2,2,1,,11,,1,2,2,2,,2,5,2,,,,,,,,,,2,,,,1,2,9,3,2,39,3,2,2,1,2,1,1,1,2,2,,3,2,,2,1,7,4,,,,,,,,,85705,2,1,60709,1,8,1.225,5,5,2,3,5,3,2,2,2
1181,778,1,2,107644,37095,0,5,104,1,3,3,1,2,2,2,2,3,,1,2,2,4,3,3,3,3,4,4,1,,,,,,3,3,2,1,1,1,2,1,1,1,,,2,3,,,1,1,2,2,2,1,2,2,,2,1,,,,,,,,,,,1,1,,2,,1,,,1,,7,,1,1,2,9,2,,1,1,1,1,1,1,2,2,2,9,2,1,1,1,1,1,1,1,1,2,68,3,2,2,1,4,2,2,1,1,2,,3,1,1,1,3,7,4,,,,,,,,,27960,1,1,60709,1,2,0.6,2,4,,5,1,3,2,2,4
1182,780,1,4,104973,37151,24660,5,68,0,2,3,2,2,2,2,2,1,,2,1,1,1,1,1,1,1,3,4,2,,,,,,3,4,2,2,4,1,1,1,1,1,,,2,1,,,2,2,1,3,1,1,2,1,,1,2,,,,,,,,,,,,,,2,,2,,,1,,1,,1,2,2,2,2,,5,1,,,,,,,,,,1,1,1,1,1,1,1,1,2,52,1,2,2,1,2,2,1,1,1,3,2,4,1,2,2,3,7,4,,,,,,,,,27230,2,1,60709,1,6,1.26,3,4,,4,5,1,2,2,2
1183,783,1,3,109686,45007,11340,5,131,3,2,3,2,1,2,2,2,2,2,,,,,,,,,4,4,1,,4,3,1,1,2,3,2,9,,,,,,,9,,2,3,1,1,,,1,1,,,2,2,1,,1,9,2,2,1,1,2,2,1,1,1,1,1,,2,,,1,1,1,,2,,1,2,9,2,,9,2,1,1,1,1,1,2,2,2,1,2,2,,,,1,9,2,9,2,54,3,2,2,2,1,2,6,1,1,2,,3,1,2,1,1,7,4,,,,,,,,,29621,2,1,60709,1,3,0.786,2,4,9,4,2,3,2,6,1
1184,784,1,6,105363,47123,0,6,73,1,3,3,1,1,1,1,1,1,2,,,,,,,,,4,3,1,,3,3,2,1,1,3,1,2,5,,,,,,9,,2,3,2,2,,,2,1,,,2,2,1,,1,2,2,2,2,1,2,1,1,1,9,1,1,,2,,,1,1,1,,1,,1,2,2,2,,2,4,2,,,,,,,,,,1,,,,1,2,1,1,2,47,3,2,2,1,1,2,6,1,1,1,,2,1,1,1,1,7,4,,,,,,,,,37385,1,1,60709,1,7,1.177,2,4,1,4,4,3,1,6,1
1185,786,1,2,108704,51580,0,5,118,1,3,3,4,1,2,2,2,2,2,,,,,,,,,4,3,1,,2,1,2,2,2,2,1,2,5,,,,,,1,4,2,3,2,2,,,2,1,,,2,2,1,,1,3,2,1,1,1,2,2,1,1,9,,,,1,2,,1,1,1, <7:Other religion - Christian (SPECIFY)>:christian,7,,1,1,2,2,,2,2,1,1,1,1,1,2,2,2,2,2,1,,,,1,1,2,3,2,44,5,2,2,1,1,1,8,1,1,1,,2,1,1,1,1,7,4,,,,,,,,,24445,2,1,60709,1,3,1.352,2,4,2,3,2,4,2,9,1
1186,791,1,2,108853,42081,48700,2,120,0,3,1,2,1,2,2,2,2,2,,,,,,,,,4,4,1,,4,9,1,1,2,1,2,9,,,,,,,1,4,2,3,2,2,,,9,9,,,3,2,2,,1,3,2,2,1,1,1,1,1,1,9,1,1,,2,,,1,1,1,,2,,1,2,1,2,,2,1,1,1,1,2,1,2,2,2,2,2,2,,,,1,3,2,1,1,74,3,2,2,1,4,2,10,1,1,1,,2,1,1,1,3,7,4,,,,,,,,,17721,2,1,60709,1,2,0.974,2,4,2,5,1,3,2,,4
1187,794,1,4,105450,42039,0,2,74,0,3,1,1,2,2,2,2,3,,1,1,3,2,2,4,2,2,2,1,,1,,,,,2,1,2,2,1,1,2,3,2,2,,,1,1,,,1,2,1,1,1,1,2,2,,1,2,,,,,,,,,,,,,,2,,1,,,1,,3,,2,2,2,1,2,,3,1,2,2,1,1,2,2,2,2,2,2,2,2,,1,2,2,3,2,25,6,2,2,1,1,1,6,1,1,2,,3,1,2,1,1,7,2,,,,,,,,,16354,1,1,60709,1,4,1.100962963,1,2,,2,3,6,2,6,1
1188,801,1,3,100317,18141,43780,3,5,1,2,2,3,1,2,2,2,3,2,,,,,,,,,3,3,2,,3,9,2,1,1,3,2,1,1,,,,,,9,,1,3,2,2,,,2,2,,,1,1,1,,1,3,1,2,1,1,1,1,1,1,2,1,1,,1,2,,1,2,1,,2,,1,2,2,1,,2,1,1,2,2,2,1,2,2,2,2,2,2,,,,1,2,2,1,2,51,5,2,2,1,1,2,10,1,1,3,2,3,1,1,1,2,2,4,,,,,,,,,46561,2,1,60709,1,2,0.748,3,4,2,4,1,4,2,,1
1189,804,1,4,107820,42005,38300,2,106,1,2,1,2,2,1,1,2,3,,2,1,1,4,2,2,3,8,4,2,1,,,,,,3,9,1,1,3,2,,4,,2,,,2,3,,,1,1,3,1,2,1,3,2,,1,9,,,,,,,,,,,,,,2,,2,,,1,,4,,1,1,9,1,2,,3,1,9,2,1,1,1,1,1,2,2,2,2,2,,1,3,2,3,2,80,6,2,2,1,4,2,3,1,1,1,,2,1,1,1,3,1,4,,,,,,,,,16201,1,1,60709,1,4,0.518,2,4,,5,3,6,1,3,4
1190,808,1,3,103113,12019,27260,5,43,3,2,3,2,2,1,1,2,2,,2,1,2,3,3,2,3,2,2,2,,1,,,,,1,2,1,1,5,1,1,1,1,2,,,2,3,,,2,2,3,1,2,1,2,2,,1,1,,,,,,,,,,,1,1,,2,,1,,,1,,1,,1,2,2,1,1,,3,1,2,1,2,1,2,1,2,1,2,2,1,2,,1,2,1,3,1,53,7,2,2,1,2,2,8,1,1,1,,2,1,1,1,1,7,4,,,,,,,,,32003,2,1,60709,1,4,0.492,1,2,,4,3,7,1,9,2
1191,809,1,4,104607,13067,12060,5,63,1,2,3,4,1,1,2,2,2,2,,,,,,,,,2,2,,2,3,3,1,1,1,3,2,2,5,,,,,,2,3,1,1,1,1,,,1,3,,,3,2,1,,2,2,2,2,1,1,2,1,1,1,1,,,,1,2,,1,2,1,,2,,2,1,2,2,,2,3,1,1,1,1,1,2,1,1,1,1,2,,,,1,1,1,1,2,30,5,2,2,2,1,1,7,1,1,2,,3,1,2,1,1,7,4,,,,,,,,,30141,2,1,60709,1,4,1.604,1,1,1,2,3,4,1,7,1
1192,810,1,4,110206,13311,0,5,138,0,3,3,1,2,2,1,2,3,,1,1,3,2,2,2,3,2,3,2,2,,,,,,3,3,1,2,5,1,1,2,1,1,,,2,2,,,2,2,3,2,2,1,3,2,,1,1,,,,,,,,,,,,,,1,2,1,,,1,,4,,1,1,1,1,2,,1,1,2,2,2,1,2,1,2,1,2,1,2,2,,1,2,1,3,2,47,5,2,2,1,5,2,4,1,1,1,,4,1,1,1,1,7,4,,,,,,,,,30528,2,1,60709,1,2,0.513,3,4,,4,1,4,2,4,5
1193,811,1,3,103570,36047,35620,2,49,1,1,1,5,2,2,2,2,1,,1,3,1,5,5,2,9,8,3,2,1,,,,,,3,3,2,9,,1,2,4,,1,,,2,3,,,9,,9,1,2,1,3,1,,9,1,,,,,,,,,,,,,,9,,1,,,1,,1,,1,2,2,1,1,,3,1,1,2,1,1,9,1,9,1,1,1,1,1,1,1,1,1,3,9,72,1,2,2,2,4,1,1,1,1,1,,2,2,,2,3,7,4,,,,,,,,,11213,1,1,60709,1,4,1.674,2,4,,5,3,1,2,2,4
1194,818,1,5,104518,42003,38300,2,62,3,2,1,4,1,2,1,9,2,2,,,,,,,,,4,2,1,,3,9,2,1,2,3,1,2,3,,,,,,9,,2,3,1,1,,,3,3,,,3,1,2,,1,4,1,1,2,1,1,9,9,1,1,,,,2,,,1,1,1,,7,,1,1,2,2,,2,1,1,1,1,1,1,2,1,1,1,1,2,,,,1,2,2,1,2,49,3,2,2,1,2,2,3,2,,2,,3,2,,1,1,7,4,,,,,,,,,15216,2,1,60709,1,2,1.567,2,4,2,4,1,3,2,3,2
1195,820,2,2,102918,29077,44180,4,40,1,1,2,3,1,2,1,2,2,2,,,,,,,,,3,2,2,,3,9,9,9,2,3,1,1,6,,,,,,1,4,2,3,2,2,,,3,1,,,3,2,2,,1,4,1,1,2,1,1,2,1,1,1,,,,2,,,1,1,1,,1,,1,2,2,9,,2,2,1,1,1,1,1,1,2,2,1,1,1,,,,1,3,2,3,2,60,3,2,2,4,1,2,4,1,1,4,1,9,1,9,1,3,7,4,,,,,,,,,65802,2,1,60709,1,3,0.791,3,4,2,4,2,3,2,4,1
1196,822,1,6,103034,39165,17140,3,42,1,2,2,3,1,1,1,1,2,2,,,,,,,,,4,4,1,,4,9,1,1,2,4,1,3,,,,,,,4,6,2,3,2,2,,,2,1,,,2,1,2,,1,4,2,1,2,1,1,2,1,1,2,,,,2,,,1,1,1,,3,,1,2,1,2,,2,1,1,1,2,1,1,1,1,2,2,1,1,,,,1,3,2,1,1,35,7,2,2,1,1,1,6,1,1,1,,2,1,1,1,1,7,1,,,,,,,,,45039,1,1,60709,1,2,0.606,2,4,2,3,1,7,1,6,1
1197,825,1,2,105068,37021,11700,5,69,0,1,3,3,2,2,1,1,3,,2,1,5,5,2,1,3,1,3,3,2,,,,,,3,3,1,2,9,1,1,3,2,2,,,2,3,,,1,1,9,1,2,2,3,1,,1,1,,,,,,,,,,,1,1,,1,1,9,,,1,,2,,1,1,1,2,2,,2,1,1,1,2,1,2,2,2,2,2,1,2,2,,1,3,1,2,2,75,6,2,2,1,5,2,1,1,1,1,,3,1,1,2,3,7,4,,,,,,,,,99999,1,1,60709,1,3,0.492,3,4,,5,2,6,2,2,5
1198,826,1,5,108494,34021,45940,2,115,1,2,1,4,1,2,2,2,2,1,,,,,,,,,1,1,,1,1,9,2,1,3,4,2,2,1,,,,,,4,3,2,3,1,1,,,3,2,,,2,2,1,,2,1,2,2,1,1,1,1,2,2,2,,,,1,2,,2,1,1,,1,,1,2,2,1,,2,2,1,1,1,1,1,2,1,1,2,2,2,,,,1,2,2,1,2,41,6,2,2,1,1,1,8,1,1,2,,3,1,2,1,2,7,4,,,,,,,,,8520,1,1,60709,1,3,1.028962963,1,2,1,3,2,6,2,9,1
1199,827,1,5,107143,9011,35980,1,97,1,1,1,3,2,1,1,1,2,,2,3,2,3,2,2,3,3,4,3,1,,,,,,2,3,1,1,5,2,,2,2,1,,,2,2,,,2,2,3,1,2,1,2,1,,2,1,,,,,,,,,,,1,1,,2,,2,,,1,,6,,1,2,2,2,2,,1,1,2,1,1,1,2,1,2,2,2,1,1,2,,1,1,2,3,2,51,6,2,2,1,1,1,8,1,1,3,1,2,1,1,1,1,7,4,,,,,,,,,6375,2,1,60709,1,2,0.502,2,4,,4,1,6,1,9,1
1200,831,1,5,106167,26081,24340,3,84,3,1,2,3,2,1,1,1,2,,1,1,2,3,3,2,3,3,4,3,1,,,,,,2,3,1,1,4,1,1,2,2,1,,,1,3,,,1,1,1,1,2,1,3,2,,1,1,,,,,,,,,,,1,1,,2,,1,,,1,,9,,2,2,2,1,2,,2,1,1,2,2,1,2,2,2,2,2,2,2,2,,1,3,2,3,2,54,6,2,2,1,1,2,7,1,1,1,,2,1,1,1,1,7,4,,,,,,,,,49418,1,1,60709,1,3,0.492,2,4,,4,2,6,1,7,1
1201,833,2,2,103892,22019,29340,7,53,1,2,3,2,1,2,1,1,2,2,,,,,,,,,4,4,2,,4,3,9,2,2,3,1,9,,,,,,,1,5,2,3,3,2,,,3,1,,,2,2,1,,9,3,2,1,1,1,1,2,1,1,1,,,,2,,,1,1,1,,2,,9,2,2,2,,2,4,1,,,,,,,,,,1,,,,1,2,1,3,1,57,5,2,2,1,1,2,10,1,1,1,,2,1,1,1,3,7,4,,,,,,,,,70611,2,1,60709,1,5,0.596,3,4,2,4,4,4,2,,1
1202,835,2,2,104698,19153,19780,4,64,1,1,2,3,1,1,1,1,2,2,,,,,,,,,3,2,1,,2,2,2,2,3,9,9,2,1,,,,,,9,,2,9,1,1,,,2,2,,,3,1,1,,2,2,2,3,1,1,2,9,1,9,9,,,,1,9,,1,2,1,,2,,1,2,2,2,,2,4,2,,,,,,,,,,1,,,,1,1,2,3,2,40,3,2,2,1,1,1,5,1,1,3,9,9,1,1,1,1,7,2,,,,,,,,,50317,2,1,60709,1,7,1.614,2,4,1,3,4,3,1,4,1
1203,836,2,2,107922,47141,0,6,107,1,3,3,2,2,2,2,2,1,,1,2,1,8,1,4,1,1,4,4,1,,,,,,2,3,1,2,4,1,1,1,1,1,,,1,1,,,2,2,1,2,2,1,2,1,,1,1,,,,,,,,,,,,,,2,,1,,,1, <7:Other religion - Christian (SPECIFY)>:church of christ,6,,1,2,2,2,2,,1,1,1,1,1,1,1,1,2,1,1,1,1,2,,1,3,2,1,2,84,2,2,2,1,1,2,3,1,1,2,,1,1,3,1,3,2,4,,,,,,,,,38506,2,1,60709,1,2,1.504,2,4,,5,1,1,2,3,1
1204,840,2,3,103208,38095,0,4,44,1,3,2,1,1,2,1,1,2,1,,,,,,,,,3,2,2,,2,1,2,2,2,3,1,2,5,,,,,,1,3,2,9,1,1,,,9,9,,,3,2,1,,2,2,2,2,1,1,3,1,1,1,2,,,,1,1,,1,2,1,,3,,2,2,2,2,,2,5,3,,,,,,,,,,2,,,,2,,,,,39,6,2,2,1,2,1,5,2,,3,2,3,1,1,1,1,1,4,,,,,,,,,58324,1,1,60709,1,10,0.623,3,4,1,3,5,6,2,4,2
1205,841,2,4,100929,48259,41700,7,13,3,2,3,1,1,1,1,1,2,2,,,,,,,,,2,2,,1,9,1,2,2,2,3,1,2,1,,,,,,4,1,1,3,1,1,,,3,1,,,3,2,1,,2,1,2,3,1,2,1,1,2,1,1,1,1,,1,2,,1,2,1,,1,,1,2,2,1,,2,2,1,2,1,2,1,2,2,1,1,2,2,,,,1,2,1,3,2,55,6,2,2,1,1,2,5,1,1,1,,3,1,1,1,2,7,4,,,,,,,,,78006,2,1,60709,1,3,0.497,1,2,1,4,2,6,1,4,1
1206,845,2,3,105982,47125,17300,6,81,1,1,3,2,2,2,2,1,2,,1,1,2,1,1,4,3,4,3,1,2,,,,,,2,3,2,2,5,1,2,2,2,2,,,2,3,,,2,2,2,2,2,2,1,2,,1,2,,,,,,,,,,,,,,2,,2,,,1, <7:Other religion - Christian (SPECIFY)>:lutheran,3,,2,1,2,1,2,,4,1,,,,,,,,,,1,1,2,,1,1,2,3,2,55,5,2,2,1,1,2,10,1,1,3,2,3,1,1,1,3,2,4,,,,,,,,,37042,1,1,60709,1,5,0.492,3,4,,4,4,4,2,,1
1207,849,2,7,101871,48167,26420,7,26,3,2,3,3,2,2,2,1,3,,2,1,2,2,2,2,2,2,1,1,,2,,,,,2,3,2,2,3,1,1,1,2,1,,,2,1,,,2,1,2,2,2,2,3,2,,1,2,,,,,,,,,,,1,1,,1,2,1,,,1,,3,,2,2,2,1,2,,3,1,2,1,2,1,2,1,2,2,2,3,2,2,,1,2,2,1,2,44,3,1,1,1,2,1,4,1,1,3,2,4,1,9,1,1,7,1,,,,,,,,,77563,1,1,60716,1,4,3.444,1,1,,3,3,3,2,4,2
1208,851,2,2,105391,31055,36540,4,73,1,2,2,4,2,2,1,2,2,,1,1,3,2,2,2,3,8,2,2,,1,,,,,1,2,1,1,3,1,2,2,1,9,,,2,3,,,1,1,2,1,1,1,1,2,,1,1,,,,,,,,,,,,,,2,,1,,,1,,4,,1,1,2,1,2,,2,1,2,1,1,1,2,1,2,1,2,1,2,2,,1,2,2,3,1,42,5,1,1,1,1,1,7,1,1,1,,4,1,1,1,1,7,4,,,,,,,,,68138,1,1,60709,1,3,1.466,1,2,,3,2,4,2,7,1
1209,853,2,3,110304,40027,36420,7,139,1,2,3,3,1,1,1,1,2,2,,,,,,,,,2,2,,1,2,3,1,2,2,3,1,2,1,,,,,,1,1,2,2,2,2,,,2,2,,,1,2,1,,2,1,2,2,1,1,1,1,1,1,1,,,,1,1,,1,1,1,,1,,2,2,2,1,,2,2,1,2,2,1,1,1,1,2,2,1,1,,,,1,2,1,3,2,51,6,2,2,1,1,2,5,1,1,2,,4,1,1,1,1,1,4,,,,,,,,,73026,1,1,60709,1,3,0.497,1,2,1,4,2,6,1,4,1
1210,854,2,2,101577,28049,27140,6,22,1,1,3,2,1,2,2,2,2,2,,,,,,,,,4,3,1,,9,3,1,1,2,3,2,2,1,,,,,,9,,1,3,2,2,,,1,2,,,2,2,1,,1,9,1,1,9,1,2,9,9,1,9,,,,2,,,2,1,1,,7,,1,1,2,1,,9,1,1,2,2,2,2,2,2,2,2,2,1,,,,1,3,2,3,9,55,3,2,2,2,2,2,10,1,1,2,,3,1,2,9,1,7,4,,,,,,,,,39206,2,1,60709,1,2,0.95,2,4,9,4,1,3,2,,2
1211,855,2,3,105971,47021,34980,6,81,1,2,3,2,1,2,9,2,2,9,,,,,,,,,4,4,1,,4,1,2,2,1,1,9,9,,,,,,,2,3,1,1,9,,,,9,2,,,1,2,1,,1,1,2,3,1,2,1,1,2,2,2,1,1,,2,,,1,2,1, <7:Other religion - Christian (SPECIFY)>:<,6,,2,2,2,1,,2,2,1,2,2,2,2,2,2,2,2,2,2,,,,1,9,2,1,2,77,2,2,2,1,4,2,3,1,1,3,9,2,1,1,1,3,7,4,,,,,,,,,37035,1,1,60709,1,3,0.749,2,4,1,5,2,1,2,3,4
1212,856,2,2,104113,55093,33460,3,56,3,2,2,1,2,1,1,2,1,,2,1,1,2,1,1,4,2,3,3,1,,,,,,1,4,1,3,,1,2,3,1,1,,,2,3,,,2,2,3,1,2,1,1,2,,1,1,,,,,,,,,,,1,1,,1,9,2,,,1,,1,,1,1,1,1,2,,1,1,1,2,1,1,1,1,2,2,2,1,1,2,,1,2,2,1,2,49,6,2,2,1,1,1,7,1,1,4,1,3,1,1,1,1,7,4,,,,,,,,,54402,2,1,60709,1,2,0.492,2,4,,4,1,6,1,7,1
1213,857,2,4,103756,48439,19100,7,51,3,2,3,4,1,1,2,2,2,2,,,,,,,,,4,4,1,,4,3,1,1,2,3,2,1,6,,,,,,1,4,2,2,2,2,,,2,3,,,2,2,1,,2,3,2,2,1,2,2,1,2,1,1,,,,2,,,2,2,1,,1,,1,1,1,1,,2,2,1,1,1,1,1,2,1,1,1,2,1,,,,1,2,1,1,1,37,3,2,2,2,1,1,3,1,1,2,,3,1,2,2,1,7,4,,,,,,,,,75050,1,1,60709,1,3,2.254,2,4,2,3,2,3,1,3,1
1214,858,2,2,104410,17043,16980,3,60,1,2,2,5,1,1,1,9,2,2,,,,,,,,,3,2,2,,2,1,2,1,2,2,1,1,5,,,,,,1,2,1,3,2,2,,,2,1,,,3,2,2,,2,1,2,3,2,1,1,1,1,2,2,,,,1,1,,1,1,1, <7:Other religion - Christian (SPECIFY)>:,8,,2,2,2,2,,2,4,2,,,,,,,,,,2,,,,2,,,,,22,6,2,2,1,5,2,2,1,1,1,,2,1,1,1,1,7,4,,,,,,,,,60555,1,1,60709,1,7,1.260962963,3,4,1,1,4,6,1,2,5
