SAMPLE,FRISERVE,SATSERVE,SUNAMSER,SUNPMSER,SERVICES,FRIATT,SATATT,SUNAMATT,SUNPMATT,ATTENSUM,ATTDIFF,SIMSTYLE,WORSHCH,OTHLANG,LANGLIST,WORSH10,WORSH09,WORSH08,WORSH07,WORSH06,WORSH05,YRORG,CHOIR,ORGAN,DRUMS,ELECTRIC,SCREEN,KNEEL,COMMUN,KIDREAD,REVERENT,GODTHERE,JOYFUL,INNOVATE,INSPIRE,THOUGHT,SSCHOOL,PRAYER,BIBSTUDY,FELLOWSH,MUSIC,ADFORM,RETREAT,SUPPORTG,COMMSERV,PARENT,YADULT,YOUTHACT,SPORTS,RECRUIT,EVENTS,NOVISIT,NOCONTAC,BYMAIL,BYPHONE,BYEMAIL,BYVISIT,BYMATER,SOUP_N,SOUP_Y1,SOUP_Y2,CASH_N,CASH_Y1,CASH_Y2,DCARE_N,DCARE_Y1,DCARE_Y2,TUTOR_N,TUTOR_Y1,TUTOR_Y2,HEALTH_N,HEALTHY1,HEALTHY2,COMORG_N,COMORGY1,COMORGY2,JOBED_N,JOBED_Y1,JOBED_Y2,FINED_N,FINED_Y1,FINED_Y2,OLDPRO_N,OLDPROY1,OLDPROY2,VOTEED_N,VOTEEDY1,VOTEEDY2,IMMIPRON,IMMIPRY1,IMMIPRY2,GOODPRAY,STUDYBIB,GOODFAST,GOODHOLY,GOODVEG,NOSHACK,DEVOTION,PARENTS,EMAIL,WEBSITE,BLOGS,FACEBOOK,PODCASTS,OTHTECH,TECH1,FAMILY,VITAL,NODIFF,PURPOSE,BEACON,CHANGE,WANTGROW,BELIEFS,OKDENOM,DIVERSE,JUSTICE,THEOLIB,NATAMS,ASIANS,PACIFICI,BLACKS,HISPANIC,WHITE,MULTI,RACETOT,RACEDIFF,PCTBLACK,PCTWHITE,PCTHISP,PCTASIAN,PCTPACIS,PCTNATAM,PCTMULTI,RACE,SENIORS,MIDDLEAG,MEDADULT,YADULTS,KIDYTH,CUMAGE,MEMBERS,EVERYONE,FEMALES,COLLEGE,NEWMEMB,LIFELONG,NEARBY,LEADTYPE,ORDAINED,CALL,LEADAGE,EMPLOY,LEADSEX,CLEGEDU,LEADRACE,LEADRAC2,YEARCALL,LEADWORS,LEADVIS,DOEVAN,DOTRAIN,DOCARE,DOTEACH,DOSMALL,DOADMIN,DOREPRES,WORKYADS,DEALARGU,SPEGROUP,YEARSMET,MONTHMET,FULLORD,PARTORD,FULLADM,PARTADM,FULLPROG,PARTPROG,FULLSEC,PARTSEC,FULLCUST,PARTCUST,FULLOTH,PARTOTH,MIXVOLS,JOINT_N,JOINT_Y1,JOINT_Y2,CELEB_N,CELEB_Y1,CELEB_Y2,EDFEL_N,EDFEL_Y1,EDFEL_Y2,COMM_N,COMM_Y1,COMM_Y2,CONCASHN,CONCASH1,CONCASH2,CONCASH3,CONCASH4,CONWORSN,CONWORS1,CONWORS2,CONWORS3,CONWORS4,CONPROGN,CONPROG1,CONPROG2,CONPROG3,CONPROG4,CONSYNNO,CONSYN1,CONSYN2,CONSYN3,CONSYN4,CONLEADN,CONLEAD1,CONLEAD2,CONLEAD3,CONLEAD4,CONLACTN,CONLACT1,CONLACT2,CONLACT3,CONLACT4,CONMACTN,CONMACT1,CONMACT2,CONMACT3,CONMACT4,CONFACNO,CONFAC1,CONFAC2,CONFAC3,CONFAC4,BUDGET,PCTSTAFF,PCTBLDGR,PCTPROG,PCTMISS,PCTOTHER,FINTOTAL,FINANCES,FINAN05,ECONOMY,LAYOFFS,PAYCUTS,DELAYS,INVEST,MISSION,CAPITAL,COUNSEL,CASHNEED,HOUSNEED,NOWORK,PLACE,SEATING,WORSHSIZ,PARKSIZ,I_ATTEND,I_SIZPLACE,I_THEOLOGY
23,0,0,1,0,1,0,0,125,0,125,-10,4,1,2,Spanish,115,80,80,80,80,80,1963,1,2,5,5,5,4,4,3,3,3,4,4,4,4,2,1,3,2,3,3,2,1,3,2,2,2,1,3,3,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,4,3,4,2,3,4,4,1,1,1,1,0,,,3,4,2,4,3,3,4,4,4,4,3,4,0,0,2,8,70,30,15,125,0,6.4,24,56,0,1.6,0,12,5,25,25,15,15,20,100,125,,60,20,10,90,10,1,2,1,57,1,1,3,White,6,2010,3,3,3,3,2,3,3,3,2,3,1,2,,,1,0,0,1,0,2,0,2,0,2,0,21,2,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,89717,50,20,2,10,18,100,4,3,3,2,2,3,3,3,4,3,3,2,2,6,250,2,2,3,6,4
23,0,0,1,0,1,0,0,85,0,85,0,1,1,1,,85,75,35,,,,1975,1,1,1,3,5,3,3,2,4,5,5,3,5,5,3,4,4,3,1,1,1,1,4,1,2,3,1,3,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,5,3,3,1,4,4,4,1,1,1,1,0,,,4,4,2,4,4,4,5,5,4,4,4,4,0,2,0,1,2,80,0,85,0,1.176470588,94.11764706,2.352941176,2.352941176,0,0,0,6,5,11,42,11,32,101,85,15,55,10,90,15,70,2,2,1,40,1,1,3,White,6,2008,4,3,2,3,3,4,2,4,3,2,1,1,17,0,1,0,0,0,0,2,0,0,0,0,,,2,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,100000,35,30,30,5,0,100,4,2,3,1,1,1,1,1,1,1,3,1,4,3,100,1,2,2,3,4
23,0,0,1,0,1,0,0,72,0,72,0,1,3,1,,72,70,64,58,58,58,1936,2,4,5,5,5,2,5,3,5,5,5,4,5,5,1,2,3,2,3,3,1,2,3,2,1,3,1,4,3,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,2,4,2,1,1,3,3,4,1,1,0,1,1,,,4,4,2,4,4,5,5,5,4,5,2,4,0,0,0,2,0,68,2,72,0,2.777777778,94.44444444,0,0,0,0,2.777777778,6,24,30,23,5,18,100,72,145,56,10,15,25,80,2,2,1,46,1,1,4,White,6,2008,2,3,2,3,3,4,3,3,2,3,1,1,1,2,1,0,1,0,0,0,0,0,0,0,,,2,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,100000,42,20,2,6,30,100,3,3,2,2,3,3,3,3,4,3,3,3,3,3,250,3,3,2,3,4
23,1,1,2,1,5,120,40,600,450,1210,-710,3,2,2,Russian,500,400,300,250,200,180,2000,5,5,5,5,5,5,4,3,4,4,4,4,4,4,3,3,2,3,2,2,2,1,2,2,3,3,1,2,3,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,3,3,3,5,1,1,3,3,0,0,0,1,0,0,face to face,4,4,1,5,3,3,5,5,5,5,3,3,0,0,0,0,0,500,0,500,0,0,100,0,0,0,0,0,6,8,10,10,40,32,100,500,,60,1,30,100,90,1,2,1,53,1,1,2,White/Russian,6,2001,1,4,3,2,4,4,2,2,4,3,4,1,9,0,12,1,0,0,0,0,0,0,0,0,,,2,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,320000,9,88,1,1,1,100,2,2,3,1,1,1,1,1,1,3,2,1,3,6,700,3,2,5,6,3
23,0,0,2,0,2,0,0,80,0,80,5,2,3,1,,85,80,75,70,70,65,1988,3,1,4,4,5,3,4,4,4,4,4,3,4,4,3,3,4,3,3,3,3,2,2,2,2,2,1,3,3,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,5,4,3,1,5,5,5,1,1,0,0,0,,,4,4,2,5,4,4,4,4,4,4,3,4,0,0,0,0,15,75,10,100,0,0,75,15,0,0,0,10,6,11,39,28,11,11,100,100,125,45,10,70,20,20,1,2,1,67,1,1,3,,,2001,4,4,3,3,3,4,3,3,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,,,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,1,1,1,1,1,3,2,2,2,2,3,70,1,2,2,3,4
23,0,0,1,0,1,0,0,50,0,50,0,4,1,1,,50,50,70,80,80,90,1943,1,1,5,4,5,2,4,3,4,3,3,2,3,4,3,3,4,1,1,1,1,1,1,1,1,4,1,2,2,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,4,3,4,1,4,4,5,1,0,0,1,0,0,,3,3,3,2,2,2,2,2,2,3,1,5,0,0,0,2,0,79,2,83,3,2.409638554,95.18072289,0,0,0,0,2.409638554,6,10,20,40,10,20,100,80,200,70,3,5,5,97,1,2,1,55,1,1,3,White,6,2002,4,3,3,3,4,4,4,4,4,4,4,1,4,0,1,0,0,1,0,0,0,0,0,0,,,1,0,1,0,0,1,0,,,,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,90000,50,30,10,10,0,100,1,4,1,1,1,1,1,1,1,1,1,1,1,2,200,5,5,1,2,5
23,1,0,1,1,3,30,0,70,35,135,-60,4,4,1,,75,60,45,40,40,50,1983,4,1,5,5,5,4,4,3,4,5,4,4,5,4,3,3,3,3,4,4,2,2,2,2,3,3,2,3,2,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,5,5,3,4,1,3,4,4,0,0,0,1,0,0,,4,4,2,4,4,4,4,4,5,5,4,4,5,0,0,15,0,30,0,50,0,30,60,0,0,0,10,0,6,10,30,30,20,10,100,50,,60,10,40,25,70,1,2,1,57,1,1,2,American Indian,1,2008,3,3,2,2,3,3,2,3,3,3,3,1,3,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,80000,20,30,10,15,25,100,4,3,4,1,1,2,2,1,3,3,4,3,2,7,200,4,1,2,6,4
23,0,0,1,0,1,0,0,65,0,65,-5,1,2,1,,60,65,60,58,57,55,1993,5,1,5,3,2,3,3,2,3,5,4,2,4,3,1,2,4,3,3,1,1,1,2,1,2,3,1,3,2,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,5,5,3,2,1,4,3,5,1,0,0,1,0,0,,5,5,3,4,4,4,4,4,2,5,2,4,2,0,0,15,2,74,7,100,0,15,74,2,0,0,2,7,6,3,8,37,22,30,100,100,125,54,20,20,10,30,1,2,1,45,1,1,3,,,1995,1,2,2,1,3,4,3,2,3,3,1,1,15,0,1,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,80000,60,15,10,15,0,100,2,4,2,1,3,1,,3,3,3,3,2,4,7,100,2,3,2,6,4
23,0,0,1,0,1,0,0,90,0,90,0,3,4,1,,90,60,40,40,35,35,1984,5,1,4,4,5,2,4,5,5,5,5,5,5,5,3,2,3,3,3,3,2,3,2,2,4,4,2,3,2,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,4,4,4,4,2,5,5,5,1,0,0,0,0,,,4,4,1,4,5,5,5,5,5,5,5,5,0,0,0,0,10,70,10,90,0,0,77.77777778,11.11111111,0,0,0,11.11111111,6,60,10,10,10,10,100,90,65,60,50,65,35,20,2,2,1,42,1,1,2,,,2008,4,4,4,4,4,4,4,4,4,4,2,1,2,0,1,0,0,0,0,0,0,0,0,0,,,2,,,0,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,70000,30,50,10,10,0,100,3,2,2,3,3,3,3,3,3,1,4,3,2,1,100,1,5,2,1,5
23,0,0,1,1,2,0,0,68,32,100,0,,1,1,,100,,,,,,1982,1,1,1,1,5,4,4,3,4,4,4,3,4,4,2,3,2,2,2,2,1,1,2,2,2,3,1,3,2,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,4,4,3,3,3,5,4,4,1,0,0,1,0,,,4,5,2,4,4,4,4,5,4,4,4,4,0,0,0,1,1,53,0,55,0,1.818181818,96.36363636,1.818181818,0,0,0,0,6,15,50,15,5,15,100,55,115,50,10,25,15,75,1,2,1,61,1,1,3,White,6,1999,3,2,2,2,3,3,3,3,3,2,3,2,,,1,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,85000,55,15,10,15,5,100,3,3,4,1,2,1,1,1,1,2,3,2,2,1,130,3,3,2,1,4
23,0,0,1,0,1,0,0,71,0,71,0,2,1,1,,71,63,50,40,38,,1890,1,4,3,2,5,3,4,2,4,5,4,2,4,4,2,3,3,2,2,2,1,1,2,1,1,1,1,2,4,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4,5,2,2,2,4,4,3,1,0,0,0,0,1,PowerPoint,4,4,1,4,3,3,4,5,4,4,3,5,2,0,0,0,7,60,2,71,-9,0,84.50704225,9.85915493,0,0,2.816901408,2.816901408,6,58,22,11,4,5,100,80,125,,0,75,,80,2,2,1,70,1,1,5,White,6,2007,2,2,2,2,3,4,3,3,3,1,2,1,3,9,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,,,,,,,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,88844,38,27,18,14,3,100,5,2,5,1,1,1,1,1,1,2,3,2,3,2,250,4,4,2,2,5
23,0,1,1,0,2,0,6,40,0,46,-1,3,5,1,,45,60,54,50,55,43,1998,1,5,5,5,5,3,4,3,4,4,3,4,4,3,3,3,4,4,2,2,2,2,2,1,3,4,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,3,2,5,3,2,3,3,0,0,0,0,0,1,Phone,4,4,3,3,3,5,5,5,5,5,5,3,,,,,,,,,,,,,,,,,,10,35,30,10,15,100,40,30,75,70,60,20,85,2,2,1,48,1,1,3,Korean,2,2002,4,4,3,3,4,3,3,3,2,3,3,1,7,6,1,0,0,0,0,0,0,0,0,0,,,2,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,120000,40,40,5,10,5,100,3,4,1,,,,,,3,,,,2,2,60,3,3,1,2,3
23,1,0,1,1,3,92,0,66,267,425,-158,3,3,2,Spanish,267,232,273,240,294,299,,3,1,5,5,5,5,4,3,3,5,4,4,4,4,4,4,4,3,4,3,3,2,3,2,3,4,2,4,3,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,4,4,4,4,2,4,4,3,1,1,0,0,0,,,,4,1,4,5,4,4,5,5,5,4,4,0,0,0,3,254,11,0,268,,1.119402985,4.104477612,94.7761194,0,0,0,0,5,,,,,,,,,,,,,,1,2,1,70,1,1,4,Hispanic,5,1980,1,3,3,2,4,4,1,4,3,2,2,2,,,0,0,0,0,0,0,0,2,0,1,,,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,,,,3,4,1,3,4,4,3,1,4,4,4,3,3,3,400,2,1,4,3,4
23,0,0,1,1,2,,,,,,,3,1,1,,,,,,,,1979,4,1,1,5,4,3,5,3,3,5,5,3,4,5,,,,,,,,,,,,,,3,2,0,0,0,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,,,4,5,,,,,,,,,4,5,2,,4,4,4,4,4,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,1979,,,,,,4,,4,4,4,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,2,1,2,1,1,2,1,,3,3,,1,
23,0,0,1,0,1,0,0,70,0,70,0,2,,2,Spanish,70,60,0,0,0,0,2008,1,5,5,4,5,5,4,4,5,5,5,,5,5,3,3,3,2,3,2,2,1,3,3,3,3,1,4,3,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,4,4,4,1,3,4,4,4,1,1,0,1,0,,,5,5,2,5,5,5,5,5,5,5,4,4,0,0,0,0,28,0,0,28,0,0,0,100,0,0,0,0,5,10,10,30,30,20,100,28,,60,5,90,1,90,1,2,1,42,2,2,4,Hispanic,5,2008,2,3,3,,3,3,2,3,2,3,2,2,,,0,0,0,0,0,0,0,0,0,0,,,2,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,20,50,20,10,0,100,4,,5,1,1,1,1,1,2,3,2,1,2,7,200,3,4,2,6,4
23,0,0,1,0,1,0,0,70,0,70,0,1,1,1,,70,70,0,0,0,0,2009,1,1,5,3,5,1,3,2,4,4,4,3,4,4,1,1,4,3,2,1,1,1,3,3,2,2,1,3,3,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,5,2,4,1,3,1,3,1,1,1,1,0,,,4,4,2,4,3,4,5,4,2,4,3,4,0,1,0,23,1,42,3,70,0,32.85714286,60,1.428571429,1.428571429,0,0,4.285714286,6,4,12,28,20,36,100,70,100,65,60,100,20,80,1,2,1,39,1,1,5,,,2009,3,2,2,2,2,3,3,3,2,2,1,2,,,1,1,0,0,0,2,0,0,0,0,0,2,2,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,120000,46,15,10,10,19,100,3,,4,1,1,1,1,1,1,3,1,1,3,3,240,5,5,2,3,4
23,0,0,1,0,1,0,0,2860,0,2860,0,4,2,2,Spanish,2860,1820,1300,1300,1040,780,1972,1,4,4,3,2,5,5,4,5,5,5,3,4,3,4,3,3,1,1,2,2,1,1,2,2,2,1,4,3,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,4,4,1,1,1,4,4,,,,,,,,5,4,3,5,5,4,5,5,5,4,4,4,,,,,,,,,,,,,,,,,,70,10,10,5,5,100,70,,80,0,10,80,50,2,2,1,56,2,1,1,Hispanic,5,2005,4,4,4,3,4,4,3,2,2,3,2,1,3,0,0,0,0,0,0,0,0,0,0,0,,,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8300,0,85,10,5,0,100,3,1,3,,,,,,2,,,,,3,120,1,1,6,3,4
23,0,0,1,0,1,0,0,58,0,58,0,1,3,1,,58,55,57,56,50,50,1996,1,1,4,5,5,3,4,4,4,5,4,3,4,4,2,3,2,2,3,1,1,2,4,1,4,4,1,2,3,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,5,2,1,1,5,3,3,1,1,0,0,0,,,3,4,1,4,4,4,4,4,3,4,3,4,0,2,0,1,0,50,0,53,1,1.886792453,94.33962264,0,3.773584906,0,0,0,6,6,9,29,30,26,100,52,49,48,60,42,28,100,2,2,1,36,3,1,3,,,2007,1,3,4,3,4,4,2,3,3,4,4,1,3,8,0,1,0,0,0,0,0,1,0,0,,,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,63900,54,35,1,8,2,100,3,3,2,1,3,1,1,3,1,2,3,3,2,2,110,1,1,2,2,4
23,0,1,1,1,3,0,20,80,36,136,-11,3,5,1,,125,95,65,50,45,35,1942,5,1,5,5,5,3,4,5,4,5,4,4,5,5,3,3,3,3,3,2,2,3,2,2,2,4,2,5,4,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,5,5,3,5,1,5,5,5,1,1,0,1,0,1,YouTube,4,5,2,5,4,4,5,5,5,5,5,5,0,0,0,15,0,105,0,120,0,12.5,87.5,0,0,0,0,0,6,32,18,8,8,34,100,120,50,60,5,80,10,90,1,2,1,54,1,1,2,,,2007,2,4,3,3,4,4,2,4,2,4,3,2,,,1,0,0,1,0,0,0,0,0,0,,,2,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,80000,32,33,10,19,6,100,4,3,5,1,1,1,1,1,1,2,2,1,1,3,300,4,4,3,3,5
23,0,0,1,1,2,0,0,55,12,67,-12,4,2,2,Korean,55,55,50,,,,1988,4,3,5,5,5,2,3,2,4,4,4,3,4,4,4,4,4,2,3,2,2,2,2,2,3,4,2,2,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,5,5,3,4,3,4,4,4,1,1,0,1,0,,,4,4,3,4,4,4,5,5,5,5,4,3,0,30,0,0,5,15,0,50,0,0,30,10,60,0,0,0,2,10,25,30,25,10,100,50,50,55,20,35,45,,1,2,1,48,1,1,4,Asian,2,2001,4,4,4,4,4,4,4,4,4,3,4,1,0,1,0,0,0,0,0,0,0,0,0,0,,,2,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,90000,40,30,25,3,2,100,3,3,2,1,2,4,4,1,4,1,2,2,4,5,110,2,2,2,5,3
23,0,0,2,0,2,0,0,400,0,400,0,2,1,1,,400,350,300,230,125,72,2005,1,1,5,5,5,1,3,2,4,5,5,4,4,3,2,2,2,2,3,2,1,2,3,2,3,3,1,4,3,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,5,5,3,2,1,4,2,3,1,1,0,1,1,1,church community builder,4,4,3,3,3,5,5,5,4,5,4,5,0,1,0,3,4,385,7,400,0,0.75,96.25,1,0.25,0,0,1.75,6,5,5,23,23,45,101,400,,60,70,80,15,80,1,2,1,31,1,1,3,White,6,2006,3,2,2,1,2,3,2,2,2,3,3,1,1,0,1,0,0,1,0,0,0,0,0,0,,,1,,,,0,1,1,,,,0,1,0,1,0,0,0,0,,,,,,0,0,0,0,1,,,,,,0,1,0,0,1,,,,,,0,1,0,0,1,0,0,0,0,1,,,,,,,,4,3,2,1,1,2,2,2,3,3,3,3,3,2,500,2,1,4,2,5
23,0,0,1,0,1,0,0,60,0,60,0,1,1,1,,60,60,65,68,68,65,1970,1,1,5,5,5,4,3,2,3,4,4,3,4,4,2,3,2,2,3,3,1,2,2,1,1,2,1,3,2,0,0,1,0,0,1,0,0,1,0,0,1,0,,,,,,,,,,,,,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,4,4,2,2,1,3,2,2,1,0,0,0,0,,,5,4,2,3,5,4,3,4,3,4,3,5,0,0,0,2,0,78,0,80,0,2.5,97.5,0,0,0,0,0,6,20,20,20,20,20,100,80,100,35,6,30,10,90,2,2,1,50,1,1,5,White,6,2000,2,2,2,2,2,3,2,3,2,2,1,1,10,0,1,0,0,0,0,0,0,1,0,0,,,2,0,1,0,0,1,0,,,,,,,1,0,0,0,0,0,0,1,0,0,,,,,,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,80000,50,25,3,10,12,100,3,4,4,1,3,1,3,2,1,1,2,1,3,3,225,4,4,2,3,5
23,0,0,1,0,1,0,0,48,0,48,0,1,1,1,,48,56,55,50,,,2001,5,1,5,5,5,3,4,3,4,5,5,5,5,5,3,1,3,3,3,1,1,1,3,1,1,1,1,4,3,0,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,5,5,5,5,2,5,5,5,1,1,0,1,0,,,5,5,2,5,5,5,5,5,5,5,5,3,0,0,0,3,0,45,0,48,,6.25,93.75,0,0,0,0,0,6,0,35,35,10,20,100,,40,70,50,68,40,80,2,2,1,34,1,1,3,White,6,2007,1,3,3,2,4,4,4,2,3,3,1,1,4,0,1,0,0,0,0,1,0,0,0,1,,,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,76000,35,34,9,4,18,100,3,3,1,1,1,1,4,1,4,2,3,1,3,2,250,4,4,1,2,3
